,codmunres,year,cs_sexo,faixa,count
736,140010.0,2017.0,1,4,29
737,140010.0,2017.0,1,4044,7
738,140010.0,2017.0,1,4549,4
739,140010.0,2017.0,1,5054,5
740,140010.0,2017.0,1,509,18
741,140010.0,2017.0,1,5559,4
742,140010.0,2017.0,1,6064,1
743,140010.0,2017.0,1,6569,1
744,140010.0,2017.0,2,1014,19
745,140010.0,2017.0,2,1519,2
746,140010.0,2017.0,2,2024,4
747,140010.0,2017.0,2,2529,2
748,140010.0,2017.0,2,3034,6
749,140010.0,2017.0,2,3539,3
750,140010.0,2017.0,2,4,27
751,140010.0,2017.0,2,4044,1
752,140010.0,2017.0,2,4549,2
753,140010.0,2017.0,2,5054,2
754,140010.0,2017.0,2,509,17
755,140010.0,2017.0,2,5559,1
756,140010.0,2017.0,2,6064,2
757,140010.0,2018.0,1,4,1
758,140010.0,2018.0,1,4044,1
759,140010.0,2018.0,2,4044,1
760,140010.0,2018.0,2,5054,1
761,140010.0,2018.0,2,7074,1
762,140010.0,2019.0,1,1014,2
763,140010.0,2019.0,1,1519,1
764,140010.0,2019.0,1,4,2
765,140010.0,2019.0,1,509,3
766,140010.0,2019.0,2,1014,1
767,140010.0,2019.0,2,2529,1
768,140010.0,2019.0,2,509,1
769,140015.0,2019.0,1,3539,1
770,140015.0,2019.0,1,4044,1
771,140015.0,2019.0,2,2529,1
772,140023.0,2016.0,1,1519,1
773,140023.0,2016.0,1,3034,1
774,140023.0,2019.0,1,5559,1
775,140028.0,2018.0,2,8099,1
776,140030.0,2015.0,1,3034,1
777,140030.0,2015.0,1,3539,1
778,140030.0,2015.0,1,4549,1
779,140030.0,2016.0,1,1014,2
780,140030.0,2016.0,1,2024,3
781,140030.0,2016.0,1,3034,3
782,140030.0,2016.0,1,4,2
783,140030.0,2016.0,1,4044,1
784,140030.0,2016.0,1,509,1
785,140030.0,2016.0,2,1519,1
786,140030.0,2016.0,2,2024,1
787,140030.0,2016.0,2,2529,1
788,140030.0,2016.0,2,3539,1
789,140030.0,2016.0,2,4,2
790,140030.0,2016.0,2,4044,1
791,140030.0,2016.0,2,5054,1
792,140030.0,2016.0,2,5559,1
793,140030.0,2018.0,2,4,1
794,140030.0,2019.0,1,1014,1
795,140030.0,2019.0,1,2529,1
796,140030.0,2019.0,2,7074,1
797,140040.0,2019.0,2,2024,1
798,140045.0,2017.0,1,4044,1
799,140045.0,2018.0,1,3539,1
800,140047.0,2018.0,1,2024,1
801,140047.0,2019.0,1,3034,1
802,140050.0,2016.0,1,5054,1
803,140060.0,2016.0,1,1519,1
804,140060.0,2019.0,1,4,1
805,140060.0,2019.0,2,4,1
806,150010.0,2016.0,1,1519,1
807,150010.0,2016.0,1,2529,2
808,150010.0,2016.0,1,4044,1
809,150010.0,2016.0,2,2024,1
810,150010.0,2018.0,2,3539,1
811,150013.0,2016.0,1,1519,4
812,150013.0,2016.0,1,2024,1
813,150013.0,2016.0,1,2529,4
814,150013.0,2016.0,1,3539,1
815,150013.0,2016.0,1,4,1
816,150013.0,2016.0,1,509,1
817,150013.0,2016.0,1,6064,1
818,150013.0,2016.0,2,1519,1
819,150013.0,2016.0,2,4,1
820,150013.0,2017.0,1,1014,3
821,150013.0,2017.0,1,2529,3
822,150013.0,2017.0,1,4549,1
823,150013.0,2017.0,1,509,1
824,150013.0,2017.0,1,6064,1
825,150013.0,2017.0,2,1014,1
826,150013.0,2017.0,2,2529,1
827,150013.0,2017.0,2,4,3
828,150020.0,2016.0,1,1519,3
829,150020.0,2016.0,1,2024,6
830,150020.0,2016.0,1,2529,3
831,150020.0,2016.0,1,3034,3
832,150020.0,2016.0,1,3539,2
833,150020.0,2016.0,1,4,1
834,150020.0,2016.0,1,4549,2
835,150020.0,2016.0,1,5559,1
836,150020.0,2016.0,2,1519,2
837,150020.0,2016.0,2,2024,3
838,150020.0,2016.0,2,3034,1
839,150020.0,2018.0,1,2024,1
840,150020.0,2019.0,1,7074,1
841,150030.0,2017.0,1,1014,2
842,150030.0,2017.0,1,1519,2
843,150030.0,2017.0,1,2024,2
844,150030.0,2017.0,1,2529,5
845,150030.0,2017.0,1,3034,5
846,150030.0,2017.0,1,3539,6
847,150030.0,2017.0,1,4044,3
848,150030.0,2017.0,1,4549,2
849,150030.0,2017.0,1,5054,1
850,150030.0,2017.0,1,509,2
851,150030.0,2017.0,1,5559,1
852,150030.0,2017.0,1,7074,1
853,150030.0,2017.0,2,1014,1
854,150030.0,2017.0,2,1519,3
855,150030.0,2017.0,2,2024,4
856,150030.0,2017.0,2,2529,2
857,150030.0,2017.0,2,3034,4
858,150030.0,2017.0,2,3539,1
859,150030.0,2017.0,2,4044,5
860,150030.0,2017.0,2,5054,2
861,150030.0,2017.0,2,509,1
862,150030.0,2017.0,2,5559,2
863,150030.0,2017.0,2,7074,1
864,150030.0,2019.0,1,1519,2
865,150030.0,2019.0,1,2024,1
866,150030.0,2019.0,1,2529,6
867,150030.0,2019.0,1,3034,1
868,150030.0,2019.0,1,4,1
869,150030.0,2019.0,1,4549,1
870,150030.0,2019.0,1,5054,1
871,150030.0,2019.0,2,1014,3
872,150030.0,2019.0,2,2529,1
873,150030.0,2019.0,2,3034,2
874,150034.0,2016.0,1,1519,7
875,150034.0,2016.0,1,2024,4
876,150034.0,2016.0,1,2529,5
877,150034.0,2016.0,1,3034,4
878,150034.0,2016.0,1,3539,4
879,150034.0,2016.0,1,4,1
880,150034.0,2016.0,1,4044,1
881,150034.0,2016.0,1,4549,2
882,150034.0,2016.0,1,5054,1
883,150034.0,2016.0,1,509,1
884,150034.0,2016.0,2,1014,1
885,150034.0,2016.0,2,1519,3
886,150034.0,2016.0,2,2024,7
887,150034.0,2016.0,2,3034,3
888,150034.0,2016.0,2,3539,3
889,150034.0,2016.0,2,4,5
890,150034.0,2016.0,2,4044,2
891,150034.0,2016.0,2,509,1
892,150034.0,2016.0,2,6569,2
893,150034.0,2017.0,1,1014,4
894,150034.0,2017.0,1,1519,2
895,150034.0,2017.0,1,2024,1
896,150034.0,2017.0,1,2529,1
897,150034.0,2017.0,1,3034,2
898,150034.0,2017.0,1,3539,1
899,150034.0,2017.0,1,4,1
900,150034.0,2017.0,1,4044,2
901,150034.0,2017.0,1,509,3
902,150034.0,2017.0,2,1519,2
903,150034.0,2017.0,2,2529,2
904,150034.0,2017.0,2,3034,1
905,150034.0,2017.0,2,4,1
906,150034.0,2017.0,2,4549,1
907,150034.0,2017.0,2,6569,1
908,150034.0,2017.0,2,7074,1
909,150034.0,2019.0,1,1014,3
910,150034.0,2019.0,1,3034,2
911,150034.0,2019.0,1,4,2
912,150034.0,2019.0,2,1014,1
913,150034.0,2019.0,2,2529,1
914,150034.0,2019.0,2,4,4
915,150040.0,2016.0,1,1519,1
916,150040.0,2019.0,1,2024,1
917,150060.0,2016.0,1,2529,1
918,150060.0,2016.0,1,3034,1
919,150060.0,2016.0,1,4,1
920,150060.0,2017.0,1,1519,1
921,150060.0,2017.0,2,8099,1
922,150060.0,2018.0,1,2024,2
923,150060.0,2018.0,1,3539,1
924,150060.0,2019.0,1,2529,1
925,150060.0,2019.0,1,3034,1
926,150060.0,2019.0,1,4,1
927,150060.0,2019.0,1,509,1
928,150070.0,2017.0,1,6064,1
929,150080.0,2015.0,1,1014,2
930,150080.0,2015.0,1,1519,1
931,150080.0,2015.0,1,2024,1
932,150080.0,2015.0,1,2529,1
933,150080.0,2015.0,1,3034,2
934,150080.0,2015.0,1,3539,1
935,150080.0,2015.0,1,4044,1
936,150080.0,2015.0,1,4549,1
937,150080.0,2015.0,1,5054,2
938,150080.0,2015.0,1,509,1
939,150080.0,2015.0,1,6064,1
940,150080.0,2015.0,2,2024,1
941,150080.0,2015.0,2,2529,1
942,150080.0,2015.0,2,4,1
943,150080.0,2015.0,2,4044,1
944,150080.0,2015.0,2,4549,1
945,150080.0,2015.0,2,7579,1
946,150080.0,2016.0,1,1014,10
947,150080.0,2016.0,1,1519,22
948,150080.0,2016.0,1,2024,36
949,150080.0,2016.0,1,2529,30
950,150080.0,2016.0,1,3034,33
951,150080.0,2016.0,1,3539,29
952,150080.0,2016.0,1,4,4
953,150080.0,2016.0,1,4044,15
954,150080.0,2016.0,1,4549,9
955,150080.0,2016.0,1,5054,6
956,150080.0,2016.0,1,509,9
957,150080.0,2016.0,1,5559,6
958,150080.0,2016.0,1,6064,5
959,150080.0,2016.0,1,6569,1
960,150080.0,2016.0,1,7579,1
961,150080.0,2016.0,2,1014,13
962,150080.0,2016.0,2,1519,8
963,150080.0,2016.0,2,2024,13
964,150080.0,2016.0,2,2529,10
965,150080.0,2016.0,2,3034,13
966,150080.0,2016.0,2,3539,9
967,150080.0,2016.0,2,4,2
968,150080.0,2016.0,2,4044,12
969,150080.0,2016.0,2,4549,4
970,150080.0,2016.0,2,5054,4
971,150080.0,2016.0,2,509,8
972,150080.0,2016.0,2,5559,1
973,150080.0,2016.0,2,6064,2
974,150080.0,2016.0,2,7074,1
975,150080.0,2016.0,2,8099,1
976,150080.0,2017.0,1,2529,1
977,150080.0,2017.0,1,3034,1
978,150080.0,2017.0,1,5559,1
979,150080.0,2017.0,1,7579,1
980,150080.0,2017.0,2,3539,1
981,150080.0,2017.0,2,4,1
982,150080.0,2018.0,1,2024,2
983,150080.0,2018.0,1,3539,1
984,150080.0,2018.0,1,7579,1
985,150080.0,2018.0,2,2529,1
986,150080.0,2018.0,2,3539,1
987,150080.0,2018.0,2,4,1
988,150090.0,2016.0,1,1519,1
989,150090.0,2018.0,1,5054,1
990,150110.0,2017.0,1,1014,1
991,150120.0,2016.0,1,4044,1
992,150125.0,2016.0,1,1014,4
993,150125.0,2016.0,1,1519,1
994,150125.0,2016.0,1,2024,5
995,150125.0,2016.0,1,3034,3
996,150125.0,2016.0,1,3539,3
997,150125.0,2016.0,1,4,1
998,150125.0,2016.0,1,4044,5
999,150125.0,2016.0,1,4549,2
1000,150125.0,2016.0,1,5054,5
1001,150125.0,2016.0,1,509,1
1002,150125.0,2016.0,1,5559,1
1003,150125.0,2016.0,1,6064,1
1004,150125.0,2016.0,2,1014,1
1005,150125.0,2016.0,2,1519,1
1006,150125.0,2016.0,2,2024,2
1007,150125.0,2016.0,2,3034,3
1008,150125.0,2016.0,2,3539,1
1009,150125.0,2016.0,2,4,1
1010,150125.0,2016.0,2,4044,1
1011,150125.0,2016.0,2,4549,1
1012,150125.0,2016.0,2,5054,1
1013,150125.0,2016.0,2,509,2
1014,150130.0,2016.0,1,1519,3
1015,150130.0,2016.0,1,2024,2
1016,150130.0,2016.0,1,2529,3
1017,150130.0,2016.0,1,3034,3
1018,150130.0,2016.0,1,4,1
1019,150130.0,2016.0,1,4549,1
1020,150130.0,2016.0,1,5054,1
1021,150130.0,2016.0,2,1014,2
1022,150130.0,2016.0,2,2529,1
1023,150130.0,2016.0,2,5054,2
1024,150130.0,2017.0,1,1014,1
1025,150130.0,2017.0,1,3539,1
1026,150130.0,2018.0,1,2529,1
1027,150130.0,2018.0,2,1519,1
1028,150140.0,2015.0,1,1014,1
1029,150140.0,2015.0,1,1519,2
1030,150140.0,2015.0,1,2024,4
1031,150140.0,2015.0,1,2529,2
1032,150140.0,2015.0,1,3034,5
1033,150140.0,2015.0,1,3539,9
1034,150140.0,2015.0,1,4,1
1035,150140.0,2015.0,1,4044,1
1036,150140.0,2015.0,1,4549,6
1037,150140.0,2015.0,1,5054,2
1038,150140.0,2015.0,1,5559,1
1039,150140.0,2015.0,1,6569,1
1040,150140.0,2015.0,1,7074,1
1041,150140.0,2015.0,2,1519,1
1042,150140.0,2015.0,2,2529,3
1043,150140.0,2015.0,2,3034,2
1044,150140.0,2015.0,2,3539,4
1045,150140.0,2015.0,2,4,2
1046,150140.0,2015.0,2,4044,3
1047,150140.0,2015.0,2,5054,1
1048,150140.0,2015.0,2,6064,1
1049,150140.0,2015.0,2,7074,1
1050,150140.0,2016.0,1,1014,37
1051,150140.0,2016.0,1,1519,154
1052,150140.0,2016.0,1,2024,178
1053,150140.0,2016.0,1,2529,184
1054,150140.0,2016.0,1,3034,170
1055,150140.0,2016.0,1,3539,170
1056,150140.0,2016.0,1,4,38
1057,150140.0,2016.0,1,4044,120
1058,150140.0,2016.0,1,4549,122
1059,150140.0,2016.0,1,5054,108
1060,150140.0,2016.0,1,509,30
1061,150140.0,2016.0,1,5559,62
1062,150140.0,2016.0,1,6064,66
1063,150140.0,2016.0,1,6569,26
1064,150140.0,2016.0,1,7074,12
1065,150140.0,2016.0,1,7579,6
1066,150140.0,2016.0,1,8099,7
1068,150140.0,2016.0,2,1014,49
1069,150140.0,2016.0,2,1519,76
1070,150140.0,2016.0,2,2024,80
1071,150140.0,2016.0,2,2529,81
1072,150140.0,2016.0,2,3034,78
1073,150140.0,2016.0,2,3539,68
1074,150140.0,2016.0,2,4,31
1075,150140.0,2016.0,2,4044,72
1076,150140.0,2016.0,2,4549,44
1077,150140.0,2016.0,2,5054,42
1078,150140.0,2016.0,2,509,30
1079,150140.0,2016.0,2,5559,30
1080,150140.0,2016.0,2,6064,13
1081,150140.0,2016.0,2,6569,12
1082,150140.0,2016.0,2,7074,4
1083,150140.0,2016.0,2,7579,4
1084,150140.0,2016.0,2,8099,3
1085,150140.0,2017.0,1,1014,1
1086,150140.0,2017.0,1,1519,3
1087,150140.0,2017.0,1,2024,2
1088,150140.0,2017.0,1,2529,2
1089,150140.0,2017.0,1,3034,3
1090,150140.0,2017.0,1,3539,5
1091,150140.0,2017.0,1,4044,1
1092,150140.0,2017.0,1,4549,1
1093,150140.0,2017.0,1,5054,3
1094,150140.0,2017.0,1,509,3
1095,150140.0,2017.0,1,5559,1
1096,150140.0,2017.0,1,7579,1
1097,150140.0,2017.0,2,1519,1
1098,150140.0,2017.0,2,2529,2
1099,150140.0,2017.0,2,3034,2
1100,150140.0,2017.0,2,4,3
1101,150140.0,2017.0,2,4044,1
1102,150140.0,2017.0,2,5559,1
1103,150140.0,2017.0,2,6569,1
1104,150140.0,2017.0,2,7074,1
1105,150140.0,2018.0,1,1014,1
1106,150140.0,2018.0,1,1519,2
1107,150140.0,2018.0,1,2024,11
1108,150140.0,2018.0,1,2529,5
1109,150140.0,2018.0,1,3034,5
1110,150140.0,2018.0,1,3539,2
1111,150140.0,2018.0,1,4,1
1112,150140.0,2018.0,1,4549,1
1113,150140.0,2018.0,1,5559,2
1114,150140.0,2018.0,2,3034,1
1115,150140.0,2018.0,2,4,1
1116,150140.0,2019.0,1,509,1
1117,150140.0,2019.0,1,8099,1
1118,150140.0,2019.0,2,4,1
1119,150150.0,2015.0,1,1014,1
1120,150150.0,2015.0,1,2529,6
1121,150150.0,2015.0,1,3034,1
1122,150150.0,2015.0,1,3539,1
1123,150150.0,2015.0,1,5054,1
1124,150150.0,2015.0,2,1014,1
1125,150150.0,2015.0,2,509,1
1126,150150.0,2016.0,1,1014,1
1127,150150.0,2016.0,1,1519,3
1128,150150.0,2016.0,1,2024,5
1129,150150.0,2016.0,1,2529,2
1130,150150.0,2016.0,1,3034,2
1131,150150.0,2016.0,1,3539,2
1132,150150.0,2016.0,1,4,3
1133,150150.0,2016.0,1,4044,4
1134,150150.0,2016.0,1,5054,1
1135,150150.0,2016.0,1,6064,1
1136,150150.0,2016.0,1,6569,1
1137,150150.0,2016.0,2,2024,1
1138,150150.0,2016.0,2,2529,3
1139,150150.0,2016.0,2,3539,1
1140,150150.0,2016.0,2,5054,2
1141,150150.0,2017.0,1,6064,1
1142,150150.0,2018.0,1,2024,1
1143,150150.0,2018.0,1,3539,1
1144,150150.0,2018.0,1,6064,1
1145,150150.0,2018.0,2,2024,1
1146,150157.0,2016.0,1,1519,1
1147,150157.0,2016.0,1,2024,2
1148,150157.0,2016.0,1,2529,1
1149,150157.0,2016.0,1,3539,1
1150,150157.0,2016.0,1,4,3
1151,150157.0,2016.0,1,509,1
1152,150157.0,2016.0,1,8099,1
1153,150157.0,2016.0,2,1014,2
1154,150157.0,2016.0,2,4,1
1155,150157.0,2016.0,2,509,1
1156,150157.0,2016.0,2,8099,1
1157,150160.0,2015.0,1,4,1
1158,150160.0,2016.0,1,509,1
1159,150160.0,2018.0,1,2024,1
1160,150160.0,2018.0,1,2529,2
1161,150160.0,2018.0,1,3034,2
1162,150160.0,2018.0,1,5559,1
1163,150160.0,2018.0,2,2024,1
1164,150160.0,2018.0,2,4044,1
1165,150160.0,2018.0,2,7579,1
1166,150170.0,2017.0,1,3034,1
1167,150175.0,2019.0,2,1014,1
1168,150178.0,2016.0,1,1519,1
1169,150178.0,2016.0,1,2024,3
1170,150178.0,2016.0,1,2529,1
1171,150178.0,2016.0,1,3034,1
1172,150178.0,2016.0,1,3539,1
1173,150178.0,2016.0,1,509,1
1174,150178.0,2016.0,2,2024,1
1175,150178.0,2016.0,2,3034,2
1176,150178.0,2016.0,2,4,1
1177,150178.0,2016.0,2,6569,1
1178,150178.0,2019.0,2,4,1
1179,150180.0,2016.0,2,2529,1
1180,150190.0,2016.0,1,1519,1
1181,150190.0,2016.0,2,1014,1
1182,150195.0,2016.0,1,2024,1
1183,150195.0,2016.0,1,2529,1
1184,150195.0,2016.0,1,3034,1
1185,150195.0,2016.0,1,3539,2
1186,150195.0,2016.0,2,2529,1
1187,150210.0,2015.0,1,2529,1
1188,150210.0,2015.0,2,1014,1
1189,150210.0,2016.0,1,2024,1
1190,150210.0,2016.0,1,3034,2
1191,150210.0,2016.0,2,4,2
1192,150210.0,2017.0,1,1014,1
1193,150210.0,2017.0,1,509,1
1194,150210.0,2017.0,2,1014,2
1195,150210.0,2018.0,1,1519,2
1196,150210.0,2018.0,1,2024,1
1197,150210.0,2018.0,1,2529,1
1198,150215.0,2016.0,1,1519,1
1199,150215.0,2016.0,1,2024,2
1200,150215.0,2016.0,1,2529,5
1201,150215.0,2016.0,1,3034,3
1202,150215.0,2016.0,1,3539,1
1203,150215.0,2016.0,1,4,1
1204,150215.0,2016.0,1,4044,4
1205,150215.0,2016.0,1,4549,2
1206,150215.0,2016.0,1,5054,1
1207,150215.0,2016.0,1,5559,1
1208,150215.0,2016.0,1,6064,1
1209,150215.0,2016.0,2,1519,1
1210,150215.0,2016.0,2,2024,4
1211,150215.0,2016.0,2,2529,1
1212,150215.0,2016.0,2,3034,1
1213,150215.0,2016.0,2,4044,4
1214,150215.0,2016.0,2,5054,1
1215,150215.0,2017.0,1,1519,1
1216,150215.0,2017.0,1,2024,6
1217,150215.0,2017.0,1,2529,3
1218,150215.0,2017.0,1,3034,5
1219,150215.0,2017.0,1,3539,1
1220,150215.0,2017.0,1,4044,1
1221,150215.0,2017.0,1,5054,1
1222,150215.0,2017.0,1,509,1
1223,150215.0,2017.0,1,6064,1
1224,150215.0,2017.0,2,1014,2
1225,150215.0,2017.0,2,2529,2
1226,150215.0,2017.0,2,3034,1
1227,150215.0,2017.0,2,4,1
1228,150215.0,2017.0,2,4549,1
1229,150215.0,2019.0,1,2024,1
1230,150220.0,2015.0,1,1014,2
1231,150220.0,2015.0,1,1519,3
1232,150220.0,2015.0,1,2024,1
1233,150220.0,2015.0,1,2529,1
1234,150220.0,2015.0,1,3034,5
1235,150220.0,2015.0,1,4044,1
1236,150220.0,2015.0,1,509,1
1237,150220.0,2015.0,1,6064,1
1238,150220.0,2015.0,2,1014,1
1239,150220.0,2015.0,2,2024,3
1240,150220.0,2015.0,2,2529,1
1241,150220.0,2015.0,2,3539,1
1242,150220.0,2015.0,2,4044,2
1243,150220.0,2016.0,1,1014,2
1244,150220.0,2016.0,1,1519,10
1245,150220.0,2016.0,1,2024,9
1246,150220.0,2016.0,1,2529,9
1247,150220.0,2016.0,1,3034,7
1248,150220.0,2016.0,1,3539,4
1249,150220.0,2016.0,1,4,2
1250,150220.0,2016.0,1,4044,1
1251,150220.0,2016.0,1,4549,1
1252,150220.0,2016.0,1,5054,1
1253,150220.0,2016.0,1,509,1
1254,150220.0,2016.0,1,5559,1
1255,150220.0,2016.0,1,6064,1
1256,150220.0,2016.0,1,7074,1
1257,150220.0,2017.0,1,2529,1
1258,150220.0,2017.0,1,3034,1
1259,150220.0,2017.0,1,3539,1
1260,150220.0,2017.0,2,4,1
1261,150220.0,2018.0,1,2529,1
1262,150220.0,2019.0,1,1014,1
1263,150220.0,2019.0,1,1519,1
1264,150220.0,2019.0,1,2024,2
1265,150220.0,2019.0,1,2529,1
1266,150220.0,2019.0,1,3034,1
1267,150220.0,2019.0,1,5054,2
1268,150230.0,2016.0,1,2529,1
1269,150230.0,2016.0,1,3034,1
1270,150230.0,2016.0,1,4044,1
1271,150230.0,2016.0,2,1519,1
1272,150230.0,2017.0,1,1519,3
1273,150230.0,2017.0,1,2529,1
1274,150240.0,2016.0,1,1014,1
1275,150240.0,2016.0,1,1519,2
1276,150240.0,2016.0,1,2024,4
1277,150240.0,2016.0,1,2529,3
1278,150240.0,2016.0,1,3539,2
1279,150240.0,2016.0,1,4,1
1280,150240.0,2016.0,1,4549,3
1281,150240.0,2016.0,1,5054,1
1282,150240.0,2016.0,1,509,1
1283,150240.0,2016.0,2,1014,1
1284,150240.0,2016.0,2,2529,2
1285,150240.0,2016.0,2,3034,2
1286,150240.0,2019.0,1,2529,2
1287,150240.0,2019.0,2,3539,1
1288,150260.0,2016.0,1,2529,1
1289,150270.0,2016.0,1,2529,1
1290,150270.0,2017.0,1,1014,1
1291,150270.0,2017.0,1,2024,2
1292,150270.0,2017.0,1,2529,1
1293,150270.0,2017.0,1,4044,1
1294,150270.0,2017.0,1,509,2
1295,150270.0,2017.0,2,2024,2
1296,150270.0,2017.0,2,4,1
1297,150270.0,2018.0,1,2024,1
1298,150270.0,2018.0,1,2529,1
1299,150270.0,2018.0,1,4,1
1300,150270.0,2018.0,2,1014,1
1301,150270.0,2018.0,2,2529,1
1302,150270.0,2019.0,1,1014,2
1303,150270.0,2019.0,1,1519,3
1304,150270.0,2019.0,1,2024,2
1305,150270.0,2019.0,1,2529,1
1306,150270.0,2019.0,1,3034,1
1307,150270.0,2019.0,1,3539,1
1308,150270.0,2019.0,1,4,1
1309,150270.0,2019.0,1,4044,1
1310,150270.0,2019.0,1,5054,1
1311,150270.0,2019.0,1,509,2
1312,150270.0,2019.0,2,2024,2
1313,150270.0,2019.0,2,3034,1
1314,150270.0,2019.0,2,4,3
1315,150276.0,2016.0,1,1519,1
1316,150276.0,2016.0,1,2024,1
1317,150276.0,2016.0,1,4044,2
1318,150276.0,2016.0,2,1014,1
1319,150276.0,2016.0,2,4,1
1320,150276.0,2016.0,2,4549,1
1321,150276.0,2016.0,2,5054,1
1322,150276.0,2016.0,2,6064,1
1323,150277.0,2015.0,1,4044,1
1324,150277.0,2016.0,1,1014,2
1325,150277.0,2016.0,1,1519,3
1326,150277.0,2016.0,1,2024,7
1327,150277.0,2016.0,1,2529,5
1328,150277.0,2016.0,1,3034,4
1329,150277.0,2016.0,1,3539,2
1330,150277.0,2016.0,1,4,7
1331,150277.0,2016.0,1,4044,2
1332,150277.0,2016.0,1,4549,2
1333,150277.0,2016.0,1,5054,2
1334,150277.0,2016.0,1,509,2
1335,150277.0,2016.0,2,1014,1
1336,150277.0,2016.0,2,1519,1
1337,150277.0,2016.0,2,2024,5
1338,150277.0,2016.0,2,2529,3
1339,150277.0,2016.0,2,3034,6
1340,150277.0,2016.0,2,3539,1
1341,150277.0,2016.0,2,4,3
1342,150277.0,2016.0,2,5054,1
1343,150277.0,2016.0,2,509,2
1344,150277.0,2016.0,2,5559,1
1345,150277.0,2016.0,2,6064,1
1346,150277.0,2016.0,2,7579,1
1347,150277.0,2017.0,1,2024,1
1348,150290.0,2016.0,1,2024,1
1349,150290.0,2019.0,1,1519,1
1350,150293.0,2015.0,1,2024,1
1351,150293.0,2017.0,1,1519,1
1352,150293.0,2017.0,1,2024,1
1353,150293.0,2018.0,1,1519,1
1354,150293.0,2018.0,1,2024,2
1355,150293.0,2018.0,1,509,1
1356,150293.0,2019.0,2,3034,1
1357,150293.0,2019.0,2,509,1
1358,150295.0,2016.0,1,1014,1
1359,150295.0,2016.0,1,1519,3
1360,150295.0,2016.0,1,2024,2
1361,150295.0,2016.0,1,2529,1
1362,150295.0,2016.0,1,3034,4
1363,150295.0,2016.0,1,3539,3
1364,150295.0,2016.0,1,4,1
1365,150295.0,2016.0,1,4044,3
1366,150295.0,2016.0,1,4549,1
1367,150295.0,2016.0,1,5054,1
1368,150295.0,2016.0,1,509,1
1369,150295.0,2016.0,1,5559,1
1370,150295.0,2016.0,1,6064,1
1371,150295.0,2016.0,2,1519,1
1372,150295.0,2016.0,2,2024,2
1373,150295.0,2016.0,2,4,2
1374,150295.0,2016.0,2,4044,1
1375,150295.0,2016.0,2,5054,1
1376,150295.0,2016.0,2,5559,1
1377,150295.0,2017.0,1,1014,1
1378,150295.0,2017.0,1,3034,1
1379,150295.0,2017.0,1,3539,1
1380,150295.0,2017.0,1,5054,1
1381,150295.0,2017.0,1,509,1
1382,150295.0,2017.0,1,5559,1
1383,150295.0,2017.0,1,6569,1
1384,150304.0,2015.0,1,1519,1
1385,150304.0,2015.0,1,2024,2
1386,150304.0,2015.0,1,4549,1
1387,150304.0,2015.0,1,509,1
1388,150304.0,2015.0,2,2024,1
1389,150304.0,2015.0,2,5054,1
1390,150304.0,2015.0,2,509,1
1391,150304.0,2017.0,1,7074,1
1392,150307.0,2016.0,1,2024,1
1393,150309.0,2017.0,1,2529,1
1394,150320.0,2017.0,1,2024,1
1395,150320.0,2018.0,1,1519,2
1396,150330.0,2016.0,2,1519,1
1397,150330.0,2018.0,1,4,1
1398,150340.0,2015.0,2,3539,1
1399,150340.0,2018.0,1,2024,1
1400,150345.0,2015.0,1,4549,1
1401,150345.0,2016.0,1,2529,1
1402,150345.0,2017.0,1,2529,1
1403,150345.0,2018.0,1,2024,1
1404,150345.0,2018.0,1,3034,2
1405,150345.0,2018.0,1,4044,1
1406,150345.0,2018.0,2,3539,1
1407,150345.0,2018.0,2,4549,1
1408,150345.0,2019.0,1,6064,1
1409,150345.0,2019.0,2,1014,1
1410,150360.0,2016.0,1,3034,1
1411,150360.0,2016.0,1,3539,1
1412,150360.0,2016.0,2,1519,1
1413,150360.0,2016.0,2,2024,1
1414,150360.0,2016.0,2,2529,1
1415,150360.0,2016.0,2,4549,1
1416,150360.0,2018.0,2,509,1
1417,150360.0,2019.0,1,1014,1
1418,150360.0,2019.0,2,509,1
1419,150360.0,2019.0,2,7579,1
1420,150370.0,2016.0,1,2529,1
1421,150370.0,2016.0,1,3034,1
1422,150370.0,2016.0,1,5559,1
1423,150370.0,2016.0,2,4549,1
1424,150370.0,2017.0,1,1519,2
1425,150370.0,2017.0,1,2024,1
1426,150370.0,2017.0,1,2529,2
1427,150370.0,2017.0,1,3539,1
1428,150370.0,2019.0,1,3539,2
1429,150370.0,2019.0,1,4,1
1430,150370.0,2019.0,1,5054,2
1431,150370.0,2019.0,2,509,2
1432,150380.0,2016.0,1,1014,5
1433,150380.0,2016.0,1,1519,5
1434,150380.0,2016.0,1,2024,1
1435,150380.0,2016.0,1,3034,7
1436,150380.0,2016.0,1,3539,2
1437,150380.0,2016.0,1,4,5
1438,150380.0,2016.0,1,4044,4
1439,150380.0,2016.0,1,4549,4
1440,150380.0,2016.0,1,5054,3
1441,150380.0,2016.0,1,509,4
1442,150380.0,2016.0,1,5559,1
1443,150380.0,2016.0,1,6064,2
1444,150380.0,2016.0,2,1014,3
1445,150380.0,2016.0,2,2529,1
1446,150380.0,2016.0,2,3539,3
1447,150380.0,2016.0,2,4,7
1448,150380.0,2016.0,2,4044,2
1449,150380.0,2016.0,2,4549,2
1450,150380.0,2016.0,2,5559,2
1451,150380.0,2016.0,2,6064,1
1452,150380.0,2017.0,1,2024,2
1453,150380.0,2017.0,1,2529,3
